DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,driver_years_experience,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,is_circuit_specialist,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_hot_streak,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,teammate_avg_grid_diff,teammate_avg_finish_diff,is_team_leader,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure,downforce_ordinal,circuit_freq,TeamName_freq,DriverId_freq,circuit_target_enc,TeamName_target_enc,DriverId_target_enc,circuit_encoded,TeamName_encoded,TeamId_encoded,DriverId_encoded
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,2.0,,,,0 days 00:00:07.376000,Finished,18.0,68.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,2.0,2.0,0.0,6,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,2.4,3.0,2.6,1.0,5.0,93.0,0.2,10.0,100.0,2.0,8.0,178.0,2.0,-6.2023809523809526,0.9166666666666664,1.4966629547095764,4.25,3.9166666666666665,0.3333333333333335,3.0,0.0,2.4,0.2,0.4,6.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.0,-1.8,64.0,2.0,4.6475800154489,-1.5,2.0,68.0,5.166666666666667,5.5,3.0,1.9166666666666663,1.8333333333333337,3.1666666666666665,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,42.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,151.90767266656945,1.0,0.0,0.0,0.7808854535337332,0,1,0,2.0,0.666666666666667,2.266666666666666,7.25,0,0.1483636363636363,-1.5,0.0,0,0,0.05128205128205128,0.1,0.05,10.675,4.144927536231884,6.027777777777778,10,5,5,2
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,3.0,3,3.0,,,,0 days 00:00:08.360000,Finished,15.0,68.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,3.0,3.0,0.0,6,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,7.0,5.0,7.2,1.0,17.0,52.0,0.2,40.0,100.0,2.0,3.0,107.0,2.0,-3.5357142857142856,3.833333333333334,5.656854249492381,6.916666666666667,8.833333333333334,-1.916666666666667,5.0,4.0,7.0,0.2,-3.2,6.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,10.4,-0.4,27.0,3.0,6.1838499334961226,0.3333333333333321,2.0,35.0,9.0,9.666666666666666,1.0,5.833333333333334,4.166666666666667,1.666666666666666,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,75.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,227.86150899985415,1.5,0.0,0.0,0.0,0,1,0,3.0,-5.750000000000001,9.47878787878788,29.0,0,0.1483636363636363,0.3333333333333321,0.0,0,0,0.05128205128205128,0.1,0.05,10.675,7.472222222222222,6.976190476190476,10,7,7,14
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,5.0,5,4.0,,,,0 days 00:00:21.559000,Finished,10.0,68.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,4.0,5.0,-1.0,6,False,True,16.0,64.0,1.3862943611198906,2.0,0,0,1,1,0,dirty,0,2.0,2.4,3.0,2.6,1.0,5.0,93.0,0.2,10.0,100.0,2.0,8.0,178.0,3.0,-6.2023809523809526,0.9166666666666664,1.4966629547095764,4.25,3.9166666666666665,0.3333333333333335,3.3333333333333335,0.0,2.6,0.0,0.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,2.4,1.4,92.0,1.0,1.2000000000000002,0.6666666666666667,6.0,110.0,3.3333333333333335,2.3333333333333335,-3.0,-1.0833333333333337,-1.8333333333333337,-3.1666666666666665,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,0.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,303.8153453331389,2.0,0.0,0.0,0.0,0,0,0,4.0,1.333333333333334,2.266666666666666,7.25,0,0.1483636363636363,0.6666666666666667,0.0,0,0,0.05128205128205128,0.1,0.05,10.590909090909092,4.2,4.159090909090909,10,5,5,8
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,6.0,6,5.0,,,,0 days 00:00:27.184000,Finished,8.0,68.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,5.0,6.0,-1.0,6,False,True,25.0,125.0,1.6094379124341005,2.23606797749979,0,0,1,1,0,clean,1,3.0,6.2,3.3333333333333335,2.8,2.0,17.0,54.0,-3.4,20.0,100.0,2.0,6.0,156.0,2.0,-7.869047619047619,2.2499999999999996,5.455272678794342,2.5833333333333335,5.583333333333333,-2.9999999999999996,3.3333333333333335,-0.3333333333333333,6.2,-3.4,-0.4,6.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.8,-5.2,45.0,2.0,7.138627319029899,0.166666666666666,1.0,60.0,3.3333333333333335,7.833333333333333,-5.0,-0.4166666666666669,1.5000000000000002,4.5,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,50.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,379.7691816664236,2.5,0.0,0.0,0.0,0,0,0,5.0,-14.999999999999998,5.563636363636363,14.5,0,0.1483636363636363,0.166666666666666,0.0,0,0,0.05128205128205128,0.1,0.05,10.75609756097561,5.684210526315789,9.428571428571429,10,1,1,18
3,D RICCIARDO,RIC,ricciardo,Red Bull,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,4.0,4,6.0,,,,0 days 00:00:20.892000,Finished,12.0,68.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,6.0,4.0,2.0,6,False,True,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,7.0,5.0,7.2,1.0,17.0,52.0,0.2,40.0,100.0,2.0,3.0,107.0,3.0,-3.5357142857142856,3.833333333333334,5.656854249492381,6.916666666666667,8.833333333333334,-1.916666666666667,4.333333333333333,3.6666666666666665,4.2,2.8,0.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.8,-4.6,60.0,1.0,8.109253973085318,0.333333333333333,2.0,72.0,4.833333333333333,8.0,-1.0,4.833333333333334,-4.166666666666667,-1.666666666666666,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,38.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,455.7230179997083,3.0,2.4727272727272727,0.0,0.0,0,0,0,6.0,-11.500000000000002,9.47878787878788,29.0,0,0.1483636363636363,0.333333333333333,0.0,0,0,0.05128205128205128,0.1,0.05,10.675,7.472222222222222,10.536585365853659,10,7,7,19
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,7.0,7,7.0,,,,,+1 Lap,6.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,7.0,7.0,0.0,6,True,False,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,10.0,8.333333333333334,10.6,5.0,20.0,21.0,0.6,40.0,100.0,0.0,0.0,46.0,12.0,-0.7857142857142865,1.416666666666666,5.253570214625479,9.666666666666666,9.75,-0.0833333333333339,8.333333333333334,1.0,10.0,0.6,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.6,-0.6,20.0,6.0,6.118823416311343,-4.5,1.0,26.0,10.333333333333334,10.833333333333334,1.0,2.75,1.333333333333334,2.166666666666668,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,84.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,531.6768543329931,3.5,2.4727272727272727,0.0,0.0,0,0,0,7.0,-0.5833333333333375,3.5030303030303016,29.0,0,0.1483636363636363,-4.5,0.0,0,0,0.05128205128205128,0.1,0.05,10.590909090909092,11.41095890410959,11.325,10,8,8,9
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,9.0,9,8.0,,,,,+1 Lap,2.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,8.0,9.0,-1.0,6,True,False,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,9.2,9.0,10.2,3.0,16.0,25.0,1.0,50.0,100.0,0.0,1.0,26.0,6.0,-0.1190476190476186,2.416666666666666,4.534313619501853,10.333333333333334,11.416666666666666,-1.083333333333332,9.0,1.0,9.2,1.0,1.8,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.4,-3.2,9.0,6.0,4.586937976471886,-1.333333333333332,1.0,9.0,10.0,12.333333333333334,5.0,2.416666666666666,-0.6666666666666661,1.833333333333334,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,101.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,607.6306906662778,4.0,2.4727272727272727,0.0,0.0,0,0,0,8.0,-8.666666666666657,5.975757575757574,36.25,0,0.1483636363636363,-1.333333333333332,0.0,0,0,0.05128205128205128,0.03076923076923077,0.026923076923076925,10.75609756097561,11.142857142857142,11.464285714285714,10,2,2,16
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,8.0,8,9.0,,,,,+1 Lap,4.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,9.0,8.0,1.0,6,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,10.0,8.333333333333334,10.6,5.0,20.0,21.0,0.6,40.0,100.0,0.0,0.0,46.0,13.0,-0.7857142857142865,1.416666666666666,5.253570214625479,9.666666666666666,9.75,-0.0833333333333339,8.333333333333334,0.3333333333333333,10.4,-0.2,-2.6,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.4,0.6,19.0,5.0,2.1540659228538015,1.333333333333333,4.0,20.0,9.0,8.666666666666666,-1.0,1.75,-1.333333333333334,-2.166666666666668,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,90.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,683.5845269995625,4.5,2.4727272727272727,0.0,0.0,0,0,0,9.0,-0.7500000000000053,3.5030303030303016,29.0,0,0.1483636363636363,1.333333333333333,0.0,0,0,0.05128205128205128,0.1,0.05,10.75609756097561,11.465753424657533,11.026315789473685,10,8,8,21
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,14.0,14,10.0,,,,,+1 Lap,0.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,10.0,14.0,-4.0,6,True,False,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,9.2,9.0,10.2,3.0,16.0,25.0,1.0,50.0,100.0,0.0,1.0,26.0,7.0,-0.1190476190476186,2.416666666666666,4.534313619501853,10.333333333333334,11.416666666666666,-1.083333333333332,9.0,-1.3333333333333333,10.4,-0.2,-1.4,6.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,10.4,0.0,17.0,3.0,4.317406628984581,2.5,0.0,17.0,10.666666666666666,10.5,-5.0,-2.583333333333334,0.6666666666666661,-1.833333333333334,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,93.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,759.5383633328472,5.0,2.4727272727272727,0.0,0.0,0,0,0,10.0,-10.83333333333332,5.975757575757574,36.25,0,0.1483636363636363,2.5,0.0,0,0,0.05128205128205128,0.03076923076923077,0.05,10.75609756097561,11.142857142857142,10.875,10,2,2,17
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,13.0,13,11.0,,,,,+1 Lap,0.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,11.0,13.0,-2.0,6,True,False,121.0,1331.0,2.3978952727983707,3.3166247903554,0,0,0,0,1,clean,1,6.0,13.0,11.333333333333334,13.8,6.0,18.0,8.0,0.8,50.0,100.0,0.0,0.0,19.0,13.0,1.4642857142857135,1.833333333333332,3.9496835316263,11.916666666666666,13.166666666666666,-1.25,13.333333333333334,5.666666666666667,12.8,2.0,-1.2,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,9.4,2.2,19.0,5.0,3.3823069050575527,0.0,0.0,19.0,10.5,10.666666666666666,-1.0,0.166666666666666,-2.833333333333334,-5.0,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,91.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,835.492199666132,5.5,2.4727272727272727,0.0,0.0,0,0,0,11.0,-13.75,4.5333333333333306,36.25,0,0.1483636363636363,0.0,0.0,0,0,0.05128205128205128,0.1,0.05,10.675,12.777777777777779,12.023809523809524,10,3,3,10
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,19.0,R,12.0,,,,,Collision,0.0,0.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,12.0,19.0,-7.0,6,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,13.8,15.0,14.8,7.0,19.0,6.0,1.0,50.0,100.0,0.0,0.0,19.0,12.0,4.2976190476190474,-0.75,4.621688003316537,14.75,14.25,0.5,15.0,-2.6666666666666665,13.8,1.0,-1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,15.6,0.4,1.0,10.0,3.929376540877701,1.833333333333334,0.0,1.0,16.0,15.5,-8.0,-4.75,2.5,2.5,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,109.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,911.4460359994168,6.0,2.4727272727272727,0.0,0.0,0,0,0,12.0,6.0,-1.8545454545454545,36.25,0,0.1483636363636363,1.833333333333334,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.7,12.527777777777779,12.96,10,10,10,3
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,10.0,10,13.0,,,,,+1 Lap,1.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,13.0,10.0,3.0,6,True,False,169.0,2197.0,2.5649493574615367,3.605551275463989,0,0,0,0,1,clean,1,7.0,11.6,13.0,14.8,6.0,18.0,9.0,3.2,50.0,100.0,0.0,0.0,11.0,13.0,6.38095238095238,0.0833333333333339,3.929376540877701,16.833333333333332,13.083333333333334,3.7499999999999982,14.666666666666666,1.6666666666666667,13.4,2.6,0.4,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,13.0,2.8,9.0,6.0,4.898979485566356,1.666666666666666,0.0,9.0,16.166666666666668,13.0,5.0,3.083333333333334,-1.333333333333332,-0.166666666666666,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,101.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,987.3998723327014,6.5,2.4727272727272727,0.0,0.0,0,0,0,13.0,48.74999999999998,0.2060606060606075,36.25,0,0.1483636363636363,1.666666666666666,0.0,0,0,0.05128205128205128,0.05384615384615385,0.05,10.7,11.682926829268293,9.651162790697674,10,9,9,13
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,18.0,R,14.0,,,,,Exhaust,0.0,40.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,14.0,18.0,-4.0,6,True,False,196.0,2744.0,2.6390573296152584,3.7416573867739418,0,0,0,0,1,dirty,0,7.0,13.2,16.333333333333332,10.8,8.0,20.0,6.0,-2.4,60.0,100.0,0.0,0.0,40.0,12.0,1.2976190476190474,-6.166666666666666,4.354308211415448,11.75,10.166666666666666,1.583333333333334,16.333333333333332,-6.333333333333333,13.2,-2.4,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,9.8,0.8,22.0,7.0,5.114684741017769,-2.666666666666666,0.0,32.0,10.5,9.0,-2.0,-7.833333333333334,-2.5,-2.333333333333334,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,78.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1063.3537086659862,7.0,2.4727272727272727,0.0,0.0,0,0,0,14.0,22.166666666666675,-15.248484848484846,43.5,0,0.1483636363636363,-2.666666666666666,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,9.844444444444445,11.424657534246576,11.0,10,4,4,1
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,16.0,16,15.0,,,,,+2 Laps,0.0,66.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,15.0,16.0,-1.0,6,True,False,225.0,3375.0,2.70805020110221,3.872983346207417,0,0,0,0,1,clean,1,8.0,13.2,16.333333333333332,10.8,8.0,20.0,6.0,-2.4,60.0,100.0,0.0,0.0,40.0,13.0,1.2976190476190474,-6.166666666666666,4.354308211415448,11.75,10.166666666666666,1.583333333333334,17.333333333333332,-6.333333333333333,15.0,-4.6,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.8,1.6,6.0,8.0,2.7856776554368237,-1.333333333333332,0.0,8.0,13.0,11.333333333333334,2.0,-5.833333333333334,2.5,2.333333333333334,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,102.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1139.307544999271,7.5,2.4727272727272727,0.0,0.0,0,0,0,15.0,23.750000000000007,-15.248484848484846,43.5,0,0.1483636363636363,-1.333333333333332,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.675,11.985915492957746,11.884615384615385,10,4,4,24
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,11.0,11,16.0,,,,,+1 Lap,0.0,67.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,16.0,11.0,5.0,6,True,False,256.0,4096.0,2.772588722239781,4.0,0,0,0,0,1,dirty,0,8.0,13.8,15.0,14.8,7.0,19.0,6.0,1.0,50.0,100.0,0.0,0.0,19.0,13.0,4.2976190476190474,-0.75,4.621688003316537,14.75,14.25,0.5,15.0,-2.6666666666666665,15.2,-1.4,1.4,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.0,0.2,18.0,4.0,5.89915248150105,0.3333333333333339,1.0,18.0,13.5,13.0,8.0,3.25,-2.5,-2.5,1,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,92.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1215.2613813325556,8.0,0.0,2.4727272727272727,0.0,0,0,0,16.0,8.0,-1.8545454545454545,36.25,0,0.1483636363636363,0.3333333333333339,0.0,0,0,0.05128205128205128,0.1,0.05,10.590909090909092,12.366197183098592,10.275,10,10,10,5
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,20.0,R,17.0,,,,,Collision,0.0,0.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,17.0,20.0,-3.0,6,True,False,289.0,4913.0,2.833213344056216,4.123105625617661,0,0,0,0,1,clean,1,9.0,13.2,14.666666666666666,15.4,8.0,17.0,4.0,2.2,70.0,100.0,0.0,0.0,4.0,13.0,5.5476190476190474,0.1666666666666678,3.3105890714493698,16.0,14.833333333333334,1.166666666666666,16.666666666666668,-0.6666666666666666,15.0,2.0,0.6,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.8,3.8,4.0,8.0,3.059411708155671,1.0,0.0,4.0,16.0,13.0,-3.0,-5.166666666666666,0.0,-3.666666666666668,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,106.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1291.2152176658403,8.5,0.0,2.4727272727272727,0.0,0,0,0,17.0,19.83333333333332,0.412121212121215,50.75,0,0.1483636363636363,1.0,0.0,0,0,0.05128205128205128,0.1,0.05,9.844444444444445,14.842857142857143,12.75609756097561,10,11,11,23
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,17.0,17,18.0,,,,,+2 Laps,0.0,66.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,18.0,17.0,1.0,6,True,False,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,13.2,14.666666666666666,15.4,8.0,17.0,4.0,2.2,70.0,100.0,0.0,0.0,4.0,12.0,5.5476190476190474,0.1666666666666678,3.3105890714493698,16.0,14.833333333333334,1.166666666666666,14.666666666666666,1.3333333333333333,13.2,2.2,1.8,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,16.0,-0.6,0.0,14.0,2.0976176963403033,0.0,0.0,0.0,16.0,16.666666666666668,3.0,-2.166666666666666,0.0,3.666666666666668,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,110.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1367.169053999125,9.0,0.0,2.4727272727272727,0.0,0,0,0,18.0,20.99999999999999,0.412121212121215,50.75,0,0.1483636363636363,0.0,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.75609756097561,15.078947368421053,13.64,10,11,11,22
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,15.0,15,19.0,,,,,+2 Laps,0.0,66.0,2018,7,Canadian Grand Prix,Montréal,2018-06-10,19.0,15.0,4.0,6,True,False,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,11.6,13.0,14.8,6.0,18.0,9.0,3.2,50.0,100.0,0.0,0.0,11.0,12.0,6.38095238095238,0.0833333333333339,3.929376540877701,16.833333333333332,13.083333333333334,3.7499999999999982,13.0,1.6666666666666667,11.6,3.2,2.4,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.0,5.6,2.0,9.0,2.3664319132398464,1.5,0.0,2.0,17.5,13.166666666666666,-5.0,-1.916666666666666,1.333333333333332,0.166666666666666,0,7,0.3333333333333333,14,0,1,0,0,0,1,0,0,108.0,1,50.0,28.57142857142857,0.5454545454545454,1.572490786213793,2.4727272727272727,0.7808854535337332,72.5,36.36363636363637,75.95383633328473,4.361,14,street,low,3,1000,1978,31,72,clockwise,0,1,1,0,1,0,1443.1228903324095,9.5,0.0,2.4727272727272727,0.0,0,0,0,19.0,71.24999999999997,0.2060606060606075,36.25,0,0.1483636363636363,1.5,0.0,0,0,0.05128205128205128,0.05384615384615385,0.026923076923076925,10.7,11.682926829268293,11.318181818181818,10,9,9,4
